provider,team_id_source,team_id_master,team,club,opponent,opponent_id_master,age_group,gender,state,date,home_away,gf,ga,result,competition,venue,city,source_url,scraped_at
gotsport,393992.0,370d6a5cf6e8,Midstate 2016 Girls,MidState Soccer Club,Midland United Lady Knights U9,524043,U10,F,IL,2025-03-15,H,4.0,2.0,W,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/393992.0/game-history,2025-10-16T17:27:50.726566
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,Rockwood United 2016G - Holaday,452558,U10,F,IL,2025-03-15,H,4.0,2.0,W,Fall,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.709833
gotsport,524043.0,31538191fd80,Midland United Lady Knights U9,Midland United Soccer Club,2017G Fire Soccer Club,457542,U10,F,IL,2025-03-15,H,5.0,0.0,W,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/524043.0/game-history,2025-10-16T17:29:30.484441
gotsport,560557.0,27159b2cd491,Eclipse 2016 Solar Naperville Girls,Eclipse Select Soccer Club,STLDA 2016G Elite Navy,373314,U10,F,IL,2025-03-09,A,1.0,0.0,W,CFC Spring Cup,Creve Coeur Park Soccer Complex,,https://rankings.gotsport.com/teams/560557.0/game-history,2025-10-16T17:30:31.971979
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,Metro Galaxy 2016 G Nordike,491029,U10,F,IL,2025-03-09,H,4.0,2.0,W,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.709843
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,Sandhurst Blitz 2016G,514613,U10,F,IL,2025-03-09,H,5.0,0.0,W,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359732
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,Kolping Kicks SC Gillick 2016G,510058,U10,F,IL,2025-03-09,H,4.0,1.0,W,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359742
gotsport,502240.0,d2d2fcae9185,Impact FC 2016 Girls,Impact FC,Saint Charles FC 2016G,264594,U10,F,IL,2025-03-08,A,2.0,3.0,L,Fall,Sportport,,https://rankings.gotsport.com/teams/502240.0/game-history,2025-10-16T17:29:18.115237
gotsport,560557.0,27159b2cd491,Eclipse 2016 Solar Naperville Girls,Eclipse Select Soccer Club,G2016 United White,515818,U10,F,IL,2025-03-08,A,3.0,1.0,W,CFC Spring Cup,Creve Coeur Park Soccer Complex,,https://rankings.gotsport.com/teams/560557.0/game-history,2025-10-16T17:30:31.972020
gotsport,502240.0,d2d2fcae9185,Impact FC 2016 Girls,Impact FC,Sporting Columbia 16G,485387,U10,F,IL,2025-03-08,A,0.0,4.0,L,Fall,Sportport,,https://rankings.gotsport.com/teams/502240.0/game-history,2025-10-16T17:29:18.115259
gotsport,560557.0,27159b2cd491,Eclipse 2016 Solar Naperville Girls,Eclipse Select Soccer Club,CarShield FC Courage 2016G,578310,U10,F,IL,2025-03-08,H,4.0,4.0,D,CFC Spring Cup,Creve Coeur Park Soccer Complex,,https://rankings.gotsport.com/teams/560557.0/game-history,2025-10-16T17:30:31.971999
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,MO Rush 2016G White,501702,U10,F,IL,2025-03-08,A,4.0,3.0,W,Fall,Sportport,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.709853
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,SLSG MO G 2016 Manchester United,255557,U10,F,IL,2025-03-07,A,2.0,2.0,D,St. Louis Scott Gallagher Premier League,World Wide Technology Soccer Park,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.988079
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,REAL WC St. Louis Sweet 16 2016G,249445,U10,F,IL,2025-03-01,H,6.0,1.0,W,Fall,Sportport,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.709864
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,SLSG MO G 2016 West Ham,504071,U10,F,IL,2025-02-28,H,3.0,0.0,W,St. Louis Scott Gallagher Premier League,World Wide Technology Soccer Park,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.988101
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,Santa's Shooters,259359,U10,F,IL,2024-12-21,A,3.0,11.0,L,SLSG Christmas Classic,TSA,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.988216
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,SLSG IL G 2015 Arsenal,104614,U10,F,IL,2024-12-21,A,1.0,11.0,L,SLSG Christmas Classic,TSA,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.988167
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,Metro Alliance FC 2015G North Elite,372018,U10,F,IL,2024-12-20,H,3.0,6.0,L,SLSG Christmas Classic,TSA,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.988250
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,026 FC 2016G Haare,501531,U10,F,IL,2024-11-24,H,14.0,0.0,W,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.709934
gotsport,502240.0,d2d2fcae9185,Impact FC 2016 Girls,Impact FC,026 FC 2016G Miley (Cheetahs),373452,U10,F,IL,2024-11-23,A,2.0,3.0,L,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/502240.0/game-history,2025-10-16T17:29:18.115282
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,Rockwood United 2016G - Palladino,501560,U10,F,IL,2024-11-17,A,2.0,4.0,L,Fall,Sportport,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.709994
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,Sandhurst Blitz 2016G,514613,U10,F,IL,2024-11-10,A,6.0,1.0,W,Fall,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.710085
gotsport,502240.0,d2d2fcae9185,Impact FC 2016 Girls,Impact FC,St. Louis Stars SC 16 Girls Academy Red,386119,U10,F,IL,2024-11-09,H,0.0,0.0,D,Fall,xBelle Clair Soccer Park,,https://rankings.gotsport.com/teams/502240.0/game-history,2025-10-16T17:29:18.115335
gotsport,502240.0,d2d2fcae9185,Impact FC 2016 Girls,Impact FC,STLDA 2016G Select Red,509888,U10,F,IL,2024-11-09,H,3.0,2.0,W,Fall,xBelle Clair Soccer Park,,https://rankings.gotsport.com/teams/502240.0/game-history,2025-10-16T17:29:18.115303
gotsport,401744.0,c084377367f7,Pegasus FC/1974 Girls 2016 Red,Pegasus FC,Lake Country FC 9UG Blue,558558,U10,F,IL,2024-11-03,A,8.0,1.0,W,Tournaments,SCORe,,https://rankings.gotsport.com/teams/401744.0/game-history,2025-10-16T17:27:59.733262
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,Kolping Kicks SC Gillick 2016G,510058,U10,F,IL,2024-11-03,A,11.0,0.0,W,Fall,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.710165
gotsport,434834.0,cc9b1f9726fb,Pegasus FC/1974 Girls 2016 Black,Pegasus FC,AFC Union G 2016 Navy,396893,U10,F,IL,2024-11-03,H,5.0,4.0,W,Tournaments,SCORe,,https://rankings.gotsport.com/teams/434834.0/game-history,2025-10-16T17:29:00.668027
gotsport,559746.0,9928fd3f39dd,2016G Premier II,Northwind SC,SLSG MO G 2017/2018 Arsenal,374415,U10,F,IL,2024-11-03,H,3.0,1.0,W,SLSG Girls Fall Classic & College Showcase,OFSP,,https://rankings.gotsport.com/teams/559746.0/game-history,2025-10-16T17:30:28.051827
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,STLDA 2016G Select Red,509888,U10,F,IL,2024-11-03,A,7.0,3.0,W,SLSG Girls Fall Classic & College Showcase,OFSP,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.988309
gotsport,349108.0,92a765eb4b86,2016G Premier I,Northwind SC,SLSG MO G 2016 West Ham,504071,U10,F,IL,2024-11-03,A,5.0,0.0,W,SLSG Girls Fall Classic & College Showcase,OFSP,,https://rankings.gotsport.com/teams/349108.0/game-history,2025-10-16T17:27:38.222922
gotsport,349108.0,92a765eb4b86,2016G Premier I,Northwind SC,Metro Alliance FC 2017G Premier,372022,U10,F,IL,2024-11-03,A,7.0,0.0,W,SLSG Girls Fall Classic & College Showcase,OFSP,,https://rankings.gotsport.com/teams/349108.0/game-history,2025-10-16T17:27:38.222899
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,Mo Rush 2016G Azul,501703,U10,F,IL,2024-11-03,H,3.0,0.0,W,Fall,xBelle Clair Soccer Park,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359762
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,CarShield FC Gotham 2016G,366681,U10,F,IL,2024-11-03,H,1.0,3.0,L,Fall,xBelle Clair Soccer Park,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359752
gotsport,329735.0,c75eeb321f0b,SASA Spirits 2016G East,SASA Spirits SC,SLSG MO G 2017 Manchester United Yellow,501847,U10,F,IL,2024-11-03,H,6.0,0.0,W,SLSG Girls Fall Classic & College Showcase,OFSP,,https://rankings.gotsport.com/teams/329735.0/game-history,2025-10-16T17:27:25.076120
gotsport,259319.0,c9a992bc1157,SASA Spirits 2016G West,SASA Spirits SC,SLSG MO G 2016 Real Madrid,456375,U10,F,IL,2024-11-03,A,12.0,1.0,W,SLSG Girls Fall Classic & College Showcase,OFSP,,https://rankings.gotsport.com/teams/259319.0/game-history,2025-10-16T17:27:08.493910
gotsport,401744.0,c084377367f7,Pegasus FC/1974 Girls 2016 Red,Pegasus FC,AFC Union G 2016 Red,392768,U10,F,IL,2024-11-02,H,4.0,3.0,W,Tournaments,SCORe,,https://rankings.gotsport.com/teams/401744.0/game-history,2025-10-16T17:27:59.733304
gotsport,401744.0,c084377367f7,Pegasus FC/1974 Girls 2016 Red,Pegasus FC,EBU U8G Black,542138,U10,F,IL,2024-11-02,A,11.0,2.0,W,Tournaments,SCORe,,https://rankings.gotsport.com/teams/401744.0/game-history,2025-10-16T17:27:59.733283
gotsport,259319.0,c9a992bc1157,SASA Spirits 2016G West,SASA Spirits SC,SLSG MO G 2016 Red Bull,104644,U10,F,IL,2024-11-02,A,3.0,0.0,W,SLSG Girls Fall Classic & College Showcase,OFSP,,https://rankings.gotsport.com/teams/259319.0/game-history,2025-10-16T17:27:08.493932
gotsport,434834.0,cc9b1f9726fb,Pegasus FC/1974 Girls 2016 Black,Pegasus FC,AFC Union G 2016 Red,392768,U10,F,IL,2024-11-02,H,0.0,5.0,L,Tournaments,SCORe,,https://rankings.gotsport.com/teams/434834.0/game-history,2025-10-16T17:29:00.668036
gotsport,434834.0,cc9b1f9726fb,Pegasus FC/1974 Girls 2016 Black,Pegasus FC,KASL U9G Cheetahs,542467,U10,F,IL,2024-11-02,H,1.0,7.0,L,Tournaments,SCORe,,https://rankings.gotsport.com/teams/434834.0/game-history,2025-10-16T17:29:00.668046
gotsport,329735.0,c75eeb321f0b,SASA Spirits 2016G East,SASA Spirits SC,2016G Premier,349108,U10,F,IL,2024-11-02,A,1.0,5.0,L,SLSG Girls Fall Classic & College Showcase,OFSP,,https://rankings.gotsport.com/teams/329735.0/game-history,2025-10-16T17:27:25.076138
gotsport,329735.0,c75eeb321f0b,SASA Spirits 2016G East,SASA Spirits SC,SLSG MO G 2016 West Ham,504071,U10,F,IL,2024-11-02,H,0.0,2.0,L,SLSG Girls Fall Classic & College Showcase,OFSP,,https://rankings.gotsport.com/teams/329735.0/game-history,2025-10-16T17:27:25.076129
gotsport,349108.0,92a765eb4b86,2016G Premier I,Northwind SC,SLSG MO G 2017 Manchester United Yellow,501847,U10,F,IL,2024-11-02,A,8.0,0.0,W,SLSG Girls Fall Classic & College Showcase,OFSP,,https://rankings.gotsport.com/teams/349108.0/game-history,2025-10-16T17:27:38.222966
gotsport,559746.0,9928fd3f39dd,2016G Premier II,Northwind SC,Metro Alliance FC 2017G Premier,372022,U10,F,IL,2024-11-02,A,1.0,5.0,L,SLSG Girls Fall Classic & College Showcase,OFSP,,https://rankings.gotsport.com/teams/559746.0/game-history,2025-10-16T17:30:28.051854
gotsport,559746.0,9928fd3f39dd,2016G Premier II,Northwind SC,SLSG MO G 2016 Wrexham,504073,U10,F,IL,2024-11-02,H,1.0,5.0,L,SLSG Girls Fall Classic & College Showcase,OFSP,,https://rankings.gotsport.com/teams/559746.0/game-history,2025-10-16T17:30:28.051879
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,CCSC - Blue Ocean FC,454325,U10,F,IL,2024-11-02,H,2.0,3.0,L,SLSG Girls Fall Classic & College Showcase,OFSP,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.988336
gotsport,259319.0,c9a992bc1157,SASA Spirits 2016G West,SASA Spirits SC,FCE United 2016 Girls Elite,469223,U10,F,IL,2024-11-02,H,5.0,2.0,W,SLSG Girls Fall Classic & College Showcase,OFSP,,https://rankings.gotsport.com/teams/259319.0/game-history,2025-10-16T17:27:08.493953
gotsport,349108.0,92a765eb4b86,2016G Premier I,Northwind SC,SASA Spirits 2016G East,329735,U10,F,IL,2024-11-02,H,5.0,1.0,W,SLSG Girls Fall Classic & College Showcase,OFSP,,https://rankings.gotsport.com/teams/349108.0/game-history,2025-10-16T17:27:38.222944
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,SLSG MO G 2016 Manchester United,255557,U10,F,IL,2024-11-01,A,4.0,5.0,L,SLSG Girls Fall Classic & College Showcase,OFSP,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.988385
gotsport,334618.0,ccfecfd72a7e,Morton United FC 2016 Girls RED,Morton United FC,2015G Fire Soccer Club,389946,U10,F,IL,2024-10-27,H,1.0,0.0,W,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/334618.0/game-history,2025-10-16T17:27:28.467418
gotsport,334618.0,ccfecfd72a7e,Morton United FC 2016 Girls RED,Morton United FC,SASA Spirits 2016G West,259319,U10,F,IL,2024-10-27,A,4.0,0.0,W,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/334618.0/game-history,2025-10-16T17:27:28.467397
gotsport,451598.0,18f6d9a121d2,Illinois FC 2016/2017 Girls Orange,Illinois FC,2015G Fire Soccer Club,389946,U10,F,IL,2024-10-27,A,0.0,10.0,L,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/451598.0/game-history,2025-10-16T17:29:04.439576
gotsport,266276.0,3cba6e4e6d68,FC Central Illinois 2016 G Select,FC Central Illinois,MSSC 2016 Girls,506937,U10,F,IL,2024-10-27,A,1.0,3.0,L,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/266276.0/game-history,2025-10-16T17:27:12.733973
gotsport,259319.0,c9a992bc1157,SASA Spirits 2016G West,SASA Spirits SC,FC Central Illinois 2015/2016G Select,266275,U10,F,IL,2024-10-27,H,0.0,1.0,L,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/259319.0/game-history,2025-10-16T17:27:08.493975
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,SASA Spirits 2016G East,329735,U10,F,IL,2024-10-27,H,2.0,2.0,D,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359782
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,MSSC 2015 Girls,389584,U10,F,IL,2024-10-27,H,0.0,6.0,L,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359772
gotsport,329735.0,c75eeb321f0b,SASA Spirits 2016G East,SASA Spirits SC,Sangamo United FC 2016G Queen Bees,510291,U10,F,IL,2024-10-27,A,2.0,2.0,D,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/329735.0/game-history,2025-10-16T17:27:25.076148
gotsport,259319.0,c9a992bc1157,SASA Spirits 2016G West,SASA Spirits SC,Morton United FC 2016 Girls RED,334618,U10,F,IL,2024-10-27,H,0.0,4.0,L,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/259319.0/game-history,2025-10-16T17:27:08.493998
gotsport,506937.0,ec8ed462910a,MSSC 2016 Girls,Mahomet-Seymour Soccer Club,FC Central Illinois 2015/2016G Royal,266276,U10,F,IL,2024-10-27,H,3.0,1.0,W,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/506937.0/game-history,2025-10-16T17:29:21.999870
gotsport,527844.0,abd5c21915f6,EMSSC U10G Queen Bees,East Moline Silvis Soccer Club,GSC 2016 Girls,468555,U10,F,IL,2024-10-27,A,4.0,1.0,W,league play,East Moline Soccer Club (Illowa),,https://rankings.gotsport.com/teams/527844.0/game-history,2025-10-16T17:29:36.966730
gotsport,502240.0,d2d2fcae9185,Impact FC 2016 Girls,Impact FC,MSSC 2015 Girls,389584,U10,F,IL,2024-10-27,A,0.0,17.0,L,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/502240.0/game-history,2025-10-16T17:29:18.115372
gotsport,259319.0,c9a992bc1157,SASA Spirits 2016G West,SASA Spirits SC,Illinois FC 16G Orange,451598,U10,F,IL,2024-10-26,A,7.0,2.0,W,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/259319.0/game-history,2025-10-16T17:27:08.494042
gotsport,502240.0,d2d2fcae9185,Impact FC 2016 Girls,Impact FC,MSSC 2016 Girls,506937,U10,F,IL,2024-10-26,H,2.0,1.0,W,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/502240.0/game-history,2025-10-16T17:29:18.115414
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,Impact FC 2016 Girls,502240,U10,F,IL,2024-10-26,H,2.0,0.0,W,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359791
gotsport,403838.0,eece5a1426cd,Sockers FC Girls 2016 White,Sockers FC,Schwaben 2016 Boys Select,455749,U10,F,IL,2024-10-26,H,2.0,0.0,W,NISL Leagues,Soccer City Palatine,,https://rankings.gotsport.com/teams/403838.0/game-history,2025-10-16T17:28:07.481361
gotsport,527844.0,abd5c21915f6,EMSSC U10G Queen Bees,East Moline Silvis Soccer Club,Clinton United,518649,U10,F,IL,2024-10-26,H,0.0,2.0,L,league play,East Moline Soccer Club (Illowa),,https://rankings.gotsport.com/teams/527844.0/game-history,2025-10-16T17:29:36.966754
gotsport,506937.0,ec8ed462910a,MSSC 2016 Girls,Mahomet-Seymour Soccer Club,Sangamo United FC 2016G Queen Bees,510291,U10,F,IL,2024-10-26,A,1.0,6.0,L,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/506937.0/game-history,2025-10-16T17:29:21.999936
gotsport,506937.0,ec8ed462910a,MSSC 2016 Girls,Mahomet-Seymour Soccer Club,Impact FC 2016 Girls,502240,U10,F,IL,2024-10-26,A,1.0,2.0,L,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/506937.0/game-history,2025-10-16T17:29:21.999907
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,MSSC 2016 Girls,506937,U10,F,IL,2024-10-26,H,6.0,1.0,W,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359800
gotsport,502240.0,d2d2fcae9185,Impact FC 2016 Girls,Impact FC,Sangamo United FC 2016G Queen Bees,510291,U10,F,IL,2024-10-26,A,0.0,2.0,L,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/502240.0/game-history,2025-10-16T17:29:18.115393
gotsport,451598.0,18f6d9a121d2,Illinois FC 2016/2017 Girls Orange,Illinois FC,Morton United FC 2016 Girls RED,334618,U10,F,IL,2024-10-26,A,0.0,6.0,L,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/451598.0/game-history,2025-10-16T17:29:04.439628
gotsport,451598.0,18f6d9a121d2,Illinois FC 2016/2017 Girls Orange,Illinois FC,SASA Spirits 2016G West,259319,U10,F,IL,2024-10-26,H,2.0,7.0,L,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/451598.0/game-history,2025-10-16T17:29:04.439603
gotsport,259319.0,c9a992bc1157,SASA Spirits 2016G West,SASA Spirits SC,2015G Fire Soccer Club,389946,U10,F,IL,2024-10-26,A,2.0,1.0,W,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/259319.0/game-history,2025-10-16T17:27:08.494020
gotsport,266276.0,3cba6e4e6d68,FC Central Illinois 2016 G Select,FC Central Illinois,SASA Spirits 2016G East,329735,U10,F,IL,2024-10-26,H,0.0,4.0,L,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/266276.0/game-history,2025-10-16T17:27:12.733983
gotsport,334618.0,ccfecfd72a7e,Morton United FC 2016 Girls RED,Morton United FC,Illinois FC 16G Orange,451598,U10,F,IL,2024-10-26,H,6.0,0.0,W,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/334618.0/game-history,2025-10-16T17:27:28.467460
gotsport,334618.0,ccfecfd72a7e,Morton United FC 2016 Girls RED,Morton United FC,FC Central Illinois 2015/2016G Select,266275,U10,F,IL,2024-10-26,A,3.0,3.0,D,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/334618.0/game-history,2025-10-16T17:27:28.467440
gotsport,329735.0,c75eeb321f0b,SASA Spirits 2016G East,SASA Spirits SC,FC Central Illinois 2015/2016G Royal,266276,U10,F,IL,2024-10-26,A,4.0,0.0,W,FC Central Illinois Fall Turf Cup,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/329735.0/game-history,2025-10-16T17:27:25.076157
